t,ref_x,ref_y,ref_z,sim_x,sim_y,sim_z,ref_vx,ref_vy,ref_vz,sim_vx,sim_vy,sim_vz,ref_thrust,ref_tx,ref_ty,ref_tz,ref_yaw,ref_ox,ref_oy,ref_oz,cmd_thrust,cmd_tx,cmd_ty,cmd_tz
0.036000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000000,-0.000006,-0.000001,-0.000001,-0.000003,-0.000000,-0.000001,0.264868,0.000001,-0.000005,-0.000000,-0.000000,0.000967,-0.005755,-0.000002,0.264868,0.000001,-0.000004,-0.000000
0.037000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000000,-0.000007,-0.000001,-0.000001,-0.000003,-0.000000,-0.000001,0.264868,0.000001,-0.000005,-0.000000,-0.000000,0.001019,-0.006060,-0.000002,0.264868,0.000001,-0.000004,-0.000000
0.038000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000000,-0.000008,-0.000001,-0.000001,-0.000003,-0.000001,-0.000001,0.264868,0.000001,-0.000005,-0.000000,-0.000000,0.001071,-0.006372,-0.000002,0.264868,0.000001,-0.000004,-0.000000
0.039000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000000,-0.000009,-0.000001,-0.000001,-0.000004,-0.000001,-0.000001,0.264868,0.000001,-0.000005,-0.000000,-0.000000,0.001125,-0.006690,-0.000003,0.264868,0.000001,-0.000004,-0.000000
0.040000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000000,-0.000010,-0.000002,-0.000001,-0.000004,-0.000001,-0.000001,0.264867,0.000001,-0.000005,-0.000000,-0.000000,0.001180,-0.007015,-0.000003,0.264867,0.000001,-0.000005,-0.000000
0.041000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000000,-0.000011,-0.000002,-0.000001,-0.000005,-0.000001,-0.000001,0.264867,0.000001,-0.000006,-0.000000,-0.000000,0.001236,-0.007347,-0.000003,0.264867,0.000001,-0.000005,-0.000000
0.042000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000000,-0.000012,-0.000002,-0.000001,-0.000005,-0.000001,-0.000001,0.264867,0.000001,-0.000006,-0.000000,-0.000000,0.001293,-0.007685,-0.000003,0.264867,0.000001,-0.000005,-0.000000
0.043000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000000,-0.000013,-0.000002,-0.000001,-0.000006,-0.000001,-0.000001,0.264867,0.000001,-0.000006,-0.000000,-0.000000,0.001351,-0.008029,-0.000004,0.264867,0.000001,-0.000005,-0.000000
0.044000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000000,-0.000014,-0.000002,-0.000001,-0.000007,-0.000001,-0.000001,0.264867,0.000001,-0.000006,-0.000000,-0.000000,0.001410,-0.008380,-0.000004,0.264867,0.000001,-0.000005,-0.000000
0.045000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000000,-0.000015,-0.000003,-0.000002,-0.000007,-0.000001,-0.000001,0.264866,0.000001,-0.000006,-0.000000,-0.000000,0.001471,-0.008737,-0.000004,0.264866,0.000001,-0.000005,-0.000000
0.046000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000000,-0.000017,-0.000003,-0.000002,-0.000008,-0.000001,-0.000002,0.264866,0.000001,-0.000006,-0.000000,-0.000000,0.001532,-0.009101,-0.000005,0.264866,0.000001,-0.000005,-0.000000
0.047000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000000,-0.000018,-0.000003,-0.000002,-0.000009,-0.000001,-0.000002,0.264866,0.000001,-0.000006,-0.000000,-0.000000,0.001595,-0.009470,-0.000005,0.264866,0.000001,-0.000005,-0.000000
0.048000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000000,-0.000020,-0.000003,-0.000002,-0.000010,-0.000002,-0.000002,0.264866,0.000001,-0.000006,-0.000000,-0.000000,0.001658,-0.009846,-0.000006,0.264866,0.000001,-0.000006,-0.000000
0.049000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000000,-0.000021,-0.000004,-0.000002,-0.000011,-0.000002,-0.000002,0.264865,0.000001,-0.000006,-0.000000,-0.000000,0.001723,-0.010227,-0.000006,0.264865,0.000001,-0.000006,-0.000000
0.050000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000000,-0.000023,-0.000004,-0.000002,-0.000012,-0.000002,-0.000002,0.264865,0.000001,-0.000006,-0.000000,-0.000000,0.001789,-0.010614,-0.000007,0.264865,0.000001,-0.000006,-0.000000
0.051000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000000,-0.000025,-0.000004,-0.000002,-0.000013,-0.000002,-0.000002,0.264865,0.000001,-0.000007,-0.000000,-0.000000,0.001855,-0.011008,-0.000007,0.264865,0.000001,-0.000006,-0.000000
0.052000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000000,-0.000027,-0.000005,-0.000003,-0.000014,-0.000002,-0.000003,0.264865,0.000001,-0.000007,-0.000000,-0.000000,0.001923,-0.011406,-0.000008,0.264865,0.000001,-0.000006,-0.000000
0.053000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000000,-0.000029,-0.000005,-0.000003,-0.000015,-0.000003,-0.000003,0.264864,0.000001,-0.000007,-0.000000,-0.000000,0.001991,-0.011811,-0.000008,0.264864,0.000001,-0.000006,-0.000000
0.054000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000000,-0.000031,-0.000005,-0.000003,-0.000017,-0.000003,-0.000003,0.264864,0.000001,-0.000007,-0.000000,-0.000000,0.002061,-0.012221,-0.000009,0.264864,0.000001,-0.000006,-0.000000
0.055000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000000,-0.000034,-0.000006,-0.000003,-0.000018,-0.000003,-0.000003,0.264864,0.000001,-0.000007,-0.000000,-0.000000,0.002131,-0.012637,-0.000010,0.264864,0.000001,-0.000006,-0.000000
0.056000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000000,-0.000036,-0.000006,-0.000004,-0.000019,-0.000003,-0.000003,0.264863,0.000001,-0.000007,-0.000000,-0.000000,0.002203,-0.013058,-0.000010,0.264863,0.000001,-0.000007,-0.000000
0.057000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000000,-0.000039,-0.000006,-0.000004,-0.000021,-0.000004,-0.000004,0.264863,0.000001,-0.000007,-0.000000,-0.000000,0.002275,-0.013484,-0.000011,0.264863,0.000001,-0.000007,-0.000000
0.058000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000000,-0.000041,-0.000007,-0.000004,-0.000023,-0.000004,-0.000004,0.264863,0.000001,-0.000007,-0.000000,-0.000000,0.002349,-0.013916,-0.000012,0.264863,0.000001,-0.000007,-0.000000
0.059000,-0.000001,-0.000000,1.000000,-0.000000,-0.000000,1.000000,-0.000044,-0.000007,-0.000004,-0.000025,-0.000004,-0.000004,0.264862,0.000001,-0.000007,-0.000000,-0.000000,0.002423,-0.014353,-0.000013,0.264862,0.000001,-0.000007,-0.000000
0.060000,-0.000001,-0.000000,1.000000,-0.000000,-0.000000,1.000000,-0.000047,-0.000008,-0.000005,-0.000026,-0.000004,-0.000005,0.264862,0.000001,-0.000007,-0.000000,-0.000000,0.002498,-0.014795,-0.000014,0.264862,0.000001,-0.000007,-0.000000
0.061000,-0.000001,-0.000000,1.000000,-0.000000,-0.000000,1.000000,-0.000050,-0.000008,-0.000005,-0.000028,-0.000005,-0.000005,0.264861,0.000001,-0.000007,-0.000000,-0.000000,0.002574,-0.015242,-0.000015,0.264861,0.000001,-0.000007,-0.000000
0.062000,-0.000001,-0.000000,1.000000,-0.000000,-0.000000,1.000000,-0.000053,-0.000009,-0.000005,-0.000031,-0.000005,-0.000005,0.264861,0.000001,-0.000008,-0.000000,-0.000000,0.002651,-0.015694,-0.000015,0.264861,0.000001,-0.000007,-0.000000
0.063000,-0.000001,-0.000000,1.000000,-0.000000,-0.000000,1.000000,-0.000057,-0.000010,-0.000006,-0.000033,-0.000006,-0.000006,0.264861,0.000001,-0.000008,-0.000000,-0.000000,0.002729,-0.016151,-0.000016,0.264861,0.000001,-0.000007,-0.000000
0.064000,-0.000001,-0.000000,1.000000,-0.000000,-0.000000,1.000000,-0.000060,-0.000010,-0.000006,-0.000035,-0.000006,-0.000006,0.264860,0.000001,-0.000008,-0.000000,-0.000000,0.002807,-0.016613,-0.000017,0.264860,0.000001,-0.000007,-0.000000
0.065000,-0.000001,-0.000000,1.000000,-0.000000,-0.000000,1.000000,-0.000064,-0.000011,-0.000006,-0.000038,-0.000006,-0.000006,0.264860,0.000001,-0.000008,-0.000000,-0.000000,0.002887,-0.017080,-0.000019,0.264860,0.000001,-0.000007,-0.000000
0.066000,-0.000001,-0.000000,1.000000,-0.000000,-0.000000,1.000000,-0.000068,-0.000011,-0.000007,-0.000040,-0.000007,-0.000007,0.264859,0.000001,-0.000008,-0.000000,-0.000000,0.002967,-0.017551,-0.000020,0.264859,0.000001,-0.000008,-0.000000
0.067000,-0.000001,-0.000000,1.000000,-0.000001,-0.000000,1.000000,-0.000072,-0.000012,-0.000007,-0.000043,-0.000007,-0.000007,0.264859,0.000001,-0.000008,-0.000000,-0.000000,0.003048,-0.018027,-0.000021,0.264859,0.000001,-0.000008,-0.000000
0.068000,-0.000001,-0.000000,1.000000,-0.000001,-0.000000,1.000000,-0.000076,-0.000013,-0.000008,-0.000046,-0.000008,-0.000007,0.264858,0.000001,-0.000008,-0.000000,-0.000000,0.003130,-0.018508,-0.000022,0.264858,0.000001,-0.000008,-0.000000
0.069000,-0.000001,-0.000000,1.000000,-0.000001,-0.000000,1.000000,-0.000081,-0.000014,-0.000008,-0.000049,-0.000008,-0.000008,0.264858,0.000001,-0.000008,-0.000000,-0.000000,0.003213,-0.018993,-0.000023,0.264858,0.000001,-0.000008,-0.000000
0.070000,-0.000001,-0.000000,1.000000,-0.000001,-0.000000,1.000000,-0.000086,-0.000014,-0.000009,-0.000052,-0.000009,-0.000008,0.264857,0.000001,-0.000008,-0.000000,-0.000000,0.003296,-0.019483,-0.000025,0.264857,0.000001,-0.000008,-0.000000
0.071000,-0.000001,-0.000000,1.000000,-0.000001,-0.000000,1.000000,-0.000090,-0.000015,-0.000009,-0.000056,-0.000009,-0.000009,0.264857,0.000001,-0.000008,-0.000000,-0.000000,0.003381,-0.019977,-0.000026,0.264857,0.000001,-0.000008,-0.000000
0.072000,-0.000001,-0.000000,1.000000,-0.000001,-0.000000,1.000000,-0.000095,-0.000016,-0.000010,-0.000059,-0.000010,-0.000009,0.264856,0.000001,-0.000008,-0.000000,-0.000000,0.003466,-0.020475,-0.000027,0.264856,0.000001,-0.000008,-0.000000
0.073000,-0.000002,-0.000000,1.000000,-0.000001,-0.000000,1.000000,-0.000101,-0.000017,-0.000010,-0.000063,-0.000011,-0.000010,0.264856,0.000001,-0.000008,-0.000000,-0.000000,0.003551,-0.020978,-0.000029,0.264856,0.000001,-0.000008,-0.000000
0.074000,-0.000002,-0.000000,1.000000,-0.000001,-0.000000,1.000000,-0.000106,-0.000018,-0.000011,-0.000066,-0.000011,-0.000010,0.264855,0.000001,-0.000008,-0.000000,-0.000000,0.003638,-0.021484,-0.000030,0.264855,0.000001,-0.000008,-0.000000
0.075000,-0.000002,-0.000000,1.000000,-0.000001,-0.000000,1.000000,-0.000112,-0.000019,-0.000011,-0.000070,-0.000012,-0.000011,0.264855,0.000001,-0.000008,-0.000000,-0.000001,0.003725,-0.021995,-0.000032,0.264854,0.000001,-0.000008,-0.000000
0.076000,-0.000002,-0.000000,1.000000,-0.000001,-0.000000,1.000000,-0.000118,-0.000020,-0.000012,-0.000075,-0.000013,-0.000012,0.264854,0.000001,-0.000009,-0.000000,-0.000001,0.003813,-0.022510,-0.000034,0.264854,0.000001,-0.000009,-0.000000
0.077000,-0.000002,-0.000000,1.000000,-0.000001,-0.000000,1.000000,-0.000124,-0.000021,-0.000012,-0.000079,-0.000013,-0.000012,0.264853,0.000001,-0.000009,-0.000000,-0.000001,0.003902,-0.023029,-0.000035,0.264853,0.000001,-0.000009,-0.000000
0.078000,-0.000002,-0.000000,1.000000,-0.000001,-0.000000,1.000000,-0.000130,-0.000022,-0.000013,-0.000083,-0.000014,-0.000013,0.264853,0.000001,-0.000009,-0.000000,-0.000001,0.003991,-0.023551,-0.000037,0.264853,0.000001,-0.000009,-0.000000
0.079000,-0.000002,-0.000000,1.000000,-0.000001,-0.000000,1.000000,-0.000136,-0.000023,-0.000014,-0.000088,-0.000015,-0.000013,0.264852,0.000001,-0.000009,-0.000000,-0.000001,0.004081,-0.024078,-0.000039,0.264852,0.000002,-0.000009,-0.000000
0.080000,-0.000002,-0.000000,1.000000,-0.000001,-0.000000,1.000000,-0.000143,-0.000024,-0.000014,-0.000093,-0.000016,-0.000014,0.264851,0.000002,-0.000009,-0.000000,-0.000001,0.004172,-0.024608,-0.000041,0.264851,0.000002,-0.000009,-0.000000
0.081000,-0.000002,-0.000000,1.000000,-0.000001,-0.000000,1.000000,-0.000150,-0.000025,-0.000015,-0.000098,-0.000017,-0.000015,0.264851,0.000002,-0.000009,-0.000000,-0.000001,0.004264,-0.025142,-0.000043,0.264851,0.000002,-0.000009,-0.000000
0.082000,-0.000003,-0.000000,1.000000,-0.000002,-0.000000,1.000000,-0.000157,-0.000027,-0.000016,-0.000104,-0.000017,-0.000015,0.264850,0.000002,-0.000009,-0.000000,-0.000001,0.004356,-0.025679,-0.000045,0.264850,0.000002,-0.000009,-0.000000
0.083000,-0.000003,-0.000000,1.000000,-0.000002,-0.000000,1.000000,-0.000165,-0.000028,-0.000016,-0.000109,-0.000018,-0.000016,0.264849,0.000002,-0.000009,-0.000000,-0.000001,0.004449,-0.026220,-0.000047,0.264849,0.000002,-0.000009,-0.000000
0.084000,-0.000003,-0.000001,1.000000,-0.000002,-0.000000,1.000000,-0.000173,-0.000029,-0.000017,-0.000115,-0.000019,-0.000017,0.264849,0.000002,-0.000009,-0.000000,-0.000001,0.004542,-0.026765,-0.000049,0.264849,0.000002,-0.000009,-0.000000
0.085000,-0.000003,-0.000001,1.000000,-0.000002,-0.000000,1.000000,-0.000181,-0.000030,-0.000018,-0.000121,-0.000020,-0.000018,0.264848,0.000002,-0.000009,-0.000000,-0.000001,0.004636,-0.027313,-0.000051,0.264848,0.000002,-0.000009,-0.000000
0.086000,-0.000003,-0.000001,1.000000,-0.000002,-0.000000,1.000000,-0.000189,-0.000032,-0.000019,-0.000127,-0.000021,-0.000019,0.264847,0.000002,-0.000009,-0.000000,-0.000001,0.004731,-0.027865,-0.000054,0.264847,0.000002,-0.000009,-0.000000
0.087000,-0.000004,-0.000001,1.000000,-0.000002,-0.000000,1.000000,-0.000198,-0.000033,-0.000020,-0.000133,-0.000022,-0.000019,0.264847,0.000002,-0.000009,-0.000000,-0.000001,0.004826,-0.028419,-0.000056,0.264846,0.000002,-0.000009,-0.000000
0.088000,-0.000004,-0.000001,1.000000,-0.000002,-0.000000,1.000000,-0.000206,-0.000035,-0.000021,-0.000140,-0.000024,-0.000020,0.264846,0.000002,-0.000009,-0.000000,-0.000001,0.004922,-0.028977,-0.000059,0.264846,0.000002,-0.000010,-0.000000
0.089000,-0.000004,-0.000001,1.000000,-0.000002,-0.000000,1.000000,-0.000216,-0.000036,-0.000022,-0.000147,-0.000025,-0.000021,0.264845,0.000002,-0.000009,-0.000000,-0.000001,0.005018,-0.029538,-0.000061,0.264845,0.000002,-0.000010,-0.000000
0.090000,-0.000004,-0.000001,1.000000,-0.000003,-0.000000,1.000000,-0.000225,-0.000038,-0.000022,-0.000154,-0.000026,-0.000022,0.264844,0.000002,-0.000009,-0.000000,-0.000001,0.005115,-0.030103,-0.000064,0.264844,0.000002,-0.000010,-0.000000
0.091000,-0.000004,-0.000001,1.000000,-0.000003,-0.000000,1.000000,-0.000235,-0.000040,-0.000023,-0.000161,-0.000027,-0.000023,0.264844,0.000002,-0.000009,-0.000000,-0.000001,0.005212,-0.030670,-0.000067,0.264843,0.000002,-0.000010,-0.000000
0.092000,-0.000005,-0.000001,1.000000,-0.000003,-0.000000,1.000000,-0.000245,-0.000041,-0.000024,-0.000169,-0.000029,-0.000024,0.264843,0.000002,-0.000009,-0.000000,-0.000001,0.005311,-0.031240,-0.000069,0.264842,0.000002,-0.000010,-0.000000
0.093000,-0.000005,-0.000001,1.000000,-0.000003,-0.000001,1.000000,-0.000255,-0.000043,-0.000026,-0.000177,-0.000030,-0.000025,0.264842,0.000002,-0.000010,-0.000000,-0.000001,0.005409,-0.031813,-0.000072,0.264842,0.000002,-0.000010,-0.000000
0.094000,-0.000005,-0.000001,0.999999,-0.000003,-0.000001,1.000000,-0.000266,-0.000045,-0.000027,-0.000185,-0.000031,-0.000026,0.264841,0.000002,-0.000010,-0.000000,-0.000002,0.005508,-0.032389,-0.000075,0.264841,0.000002,-0.000010,-0.000000
0.095000,-0.000005,-0.000001,0.999999,-0.000003,-0.000001,1.000000,-0.000277,-0.000047,-0.000028,-0.000194,-0.000033,-0.000027,0.264840,0.000002,-0.000010,-0.000000,-0.000002,0.005608,-0.032968,-0.000078,0.264840,0.000002,-0.000010,-0.000000
